reyenú	yenú
reyenũ	yenũ
reyuakí	yuakí
reyuka	yuka
reyukwakú	yukwakú
reyuká	yuká
reyumasí	yumasí
reyumimi	yumimi
reyumumeú	yumumeú
reyumupuranga	mupuranga
reyumú	yumú
reyupiri	yupiri
reyupúi	yupúi
reyuri	yuri
reyururé	yururé
reyusikí	yusikí
reyusé	yusé
reyutima	yutima
reyuuka	yuuka
reyuyuká	yuká
reyuyumimi	yumimi
reyuyutima	yutima
reú	ú
riiya	siiya
rikusawa-itá	sikusawa
rikuyara	rikuyara
rikwara	tikwara
rikwé	rikwé
rikú	rikú
rimawa	simawa
rimaã	rimaã
rimaé	rimaé
rimbawa	simbawa
rimbiwa	timbiwa
rimbiú	timbiú
rimiarirú	timiarirú
rimiarirú-itá	timiarirú
rimirera	ximirera
rimirikú	simirikú
rimirikú-itá	simirikú
rimiára	simiára
rimiú	timiú
rimutara	simutara
rinimbú	sinimbú
rinimú	sinimú
rinipiã	tinipiã
ripiaka	xipiaka
riputiwasú	riputí
ripí	tipí
riré	riré
rirí	rirí
rirú	sirú
ritimã	titimã
riya	siya
riáya	tiáya
riãwera	tiãwera
ruakí	ruakí
ruaxara	suaxara
ruaya	suaya
ruayana	suayana
ruayana-itá	suayana
ruayara	tuayara
ruba	tuba
ruixawa	tuixawa
ruka	uka
rukapí	ukapí
rukara	ukara
rukawara	uka
rukena	ukena
rukwera	sukwera
rumasá	tumasá
rumitera	sumitera
rumu	irumu
rumuara	sumuara
rumuara-itá	sumuara
rumuára	sumuára
rundewara-itá	sundewara
rundé	rundé
rupa	rupa
rupirunawa	yupirungawa
rupitá	supitá
rupiá	supiá
rupiára	supiára
rupí	rupí
rurí	rurí
rurú	rurú
rusã	rusã
ruwí	tuwí
ruá	suá
ruái	suái
ruã	suã
ruíwa	uíwa
rã	rã
rũ	irũ
rẽ	rẽ
sa	sa
sabãu	sabãu
saimbé	saimbé
saimé	saimé
saintisá	saintisá
saintí	saintí
saixú	taixú
saka	saka
sakaitiwa	sakaí
sakakwera	takakwera
sakanga	sakanga
sakanga-itá	sakanga
sakapira	sakapira
sakiwara	sakiwara
saku	saku
sakusawa	sakusawa
sakwena	sakwena
sakwera	sakwera
sakú	rakú
salsa	salsa
salvari	salvari
sampaio	sampaio
samunha	tamunha
sandália	sandália
sangawa	sangawa
sanha	sanha
santa	santa
santasawa	santasawa
santaíma	santá
santu	santu
santu-itá	santu
santá	santá
santí	rantí
sapatú	sapatú
sapekwera	sapekwera
sapiá	tapiá
sapukaya	sapukaya
sapuá	sapuá
sapé	pé
sapú	sapú
saruá	saruá
saruã	saruã
sasisawa	sasisawa
sasiára	sasiára
sasí	sasí
satambika	satambika
satamika	satamika
satá	tatá
saurú	saurú
sawa	sawa
sawa-ima	sawa
sawa-itá	sawa
saíka	taíka
saíwa	saíwa
saĩ	raĩ
se	se
sekuyara	sekuyara
sekuyaramirĩ	sekuyaramirĩ
semana	semana
sembiiwa	tembiiwa
sembika	sembika
senawa	tenawa
sendawa	tendawa
sendira	tendira
sendú	sendú
senundé	tenundé
senúi	senúi
sepiasuíma	sepiasuíma
sepiasú	sepí
sera	sera
sera-rakapira	sera-rakapira
serakwena	serakwena
serana	serana
seraíma	sera
seriyár	xari
será	será
sesangá	resangá
sesawasú	sesá
sesaíma	resaíma
sesewara	sesewara
sesá	sesá
sesá-itá	sesá
sesé	resé
setama	tetama
setaíra	setá
sete	sete
setimã	setimã
setá	setá
seté	teté
sewara	sé
seé	seé
seẽ	seẽ
siiya	siiya
sikantá	sikantá
sikusawa	sikusawa
sikuyara	sikuyara
sikwesawa	sikwesawa
sikwé	rikwé
sikú	tikú
sikú-etá	tikú
sila	sila
simbiwa	timbiwa
simutara	simutara
simão	simão
sinimú	sinimú
sinimũ	sinimũ
sinipuka	rinipuka
siringa	siringa
siringatiwa	siringa
sitá	sitá
siusí	siusí
siusí-etá	siusí
siya	siya
siía	siía
su	se
suai	suaiwara
suainawa	suainawa
suakí	ruakí
suanhana	suanhana
suanhana-etá	suanhana
suanhana-itá	suanhana
suasú	suasú
suasú-itá	suasú
suawasú	suá
suaxara	suaxara
suayana	suayana
suayana-itá	suayana
suikira	suikira
suikiri	suikiri
suindá	suindá
suirũ	ruirũ
suiwara	suiwara
suiwara-itá	suiwara
suixawa	tuixawa
suixawa-itá	tuixawa
suka	uka
sukuriuwasú	sukuriú
sukuriú	sukuriú
sukwera	sukwera
sumika	sumika
sumuara	sumuara
sumura-etá	sumuára
sumuára	sumuára
sumuára-etá	sumuára
supapá	supapá
supiri	supiri
supisawa	supisawa
supisá	supisá
supitá	supitá
supiá	supiá
supiára	supiára
supy	supy
supé	supé
supí	supí
surara	surara
surara-itá	surara
surimã	surimã
suruka	suruka
sururina	sururina
surí	rurí
suwí	tuwí
suá	suá
suáya	suáya
suã	suã
suí	suí
suíwa	uíwa
suú	suú
suú-etá	suú
suú-itá	suú
são	são
sé	sé
síria	síria
ta	ta
taikú	ikú
tainasawa	tainasawa
taité	taité
takakwera	takakwera
takamirika	kamirika
takanhemu	kanhemu
takaú-kaú	kaú
takwá	kwá
tamakwaré	tamakwaré
tamakwarí	tamakwarí
tamanduá	tamanduá
tamaã	maã
tambeú	mbeú
tameẽ	meẽ
tamunhã	munhã
tamura	tamura
tanha	tanha
tanimbuka	tanimbuka
tapayuma	tapayuna
tapayuna	tapayuna
taperiwá	taperiwá
tapiira	tapiira
tapiira-kaawara	tapiira-kaawara
tapinaitika	pinaitika
tapira	tapira
tapixawa	tapixawa
tapurasí	purasí
tapuri	puri
tapurú	tapurú
tapurú-tapurú	tapurú
tapuya	tapuya
tapuya-itá	tapuya
tara-etá	tara
tarakayá	tarakayá
taria-etá	taria
taria-itá	taria
tarubá	tarubá
taseruka	seruka
tasika	sika
tasiwa	tasiwa
tasuú-suú	suú
tasú	sú
tatapunha	tatapunha
tatatinga	tatatinga
tatatingawasú	tatatinga
tatawasú	tatá
tatá	tatá
tatú	tatú
taukanhemu	kanhemu
taukastigari	kastigari
taukwá	kwá
taukwáu	kwáu
taukú	taukú
taumaã	maã
taumbué	mbué
taumeẽ	meẽ
taumunhã	munhã
taumupuka	mupuka
taumuserana	muserana
taunheẽ	nheẽ
taupuderi	puderi
taupuri	puri
taurasú	rasú
tausaã	saã
tausika	sika
tausuú	suú
tausú	sú
tautikú	tikú
tauwatá	watá
tauwiyé	wiyé
tauyatimana	yatimana
tauyeréu	yeréu
tauyuká	yuká
tauyupirú	yupirú
tauyusaã	yusaã
tauyutika	yutika
tauyuíri	yuíri
tawa	tawa
tawarí	tawarí
tawatinga	tawatinga
tawatá	watá
tawiyé	wiyé
tawá	tawá
taxí	taxí
tayapí	yapí
tayasú	tayasú
tayasú-itá	tayasú-itá
tayasú-kaapura	tayasú-kaapura
tayatiri	yatiri
tayenũ	yenũ
tayera	tayera
tayera-itá	tayera
tayuká	yuká
taá	taá
taé	taé
taína	taína
taína-itá	taína
taíra	taíra
taíra-itá	taíra
taú	ú
te	te
teapú	teapú
teité	teité
temiú	temiú
templo	templo
templu	templu
tempo	tempo
tenawa	tenawa
tendawa	tendawa
tendawa-itá	tendawa
tendá	tendá
tenhuntu	tenhuntu
tenhẽ	tenhẽ
tenki	tenki
tenundé	tenundé
tenuné	tenuné
tenupá	tenupá
teresemu	teresemu
tetama	tetama
tetama-etá	tetama
tetamawara-itá	tetamawara
teté	teté
teyú	teyú
teé-teé	teé-teé
teẽ	teẽ
teẽnte	teẽnte
ti	ti
tia	tia
tiapusawa	tiapusawa
tiapuwasú	tiapú
tiapuíma	tiapú
tiapú	tiapú
tiiririrririririririririri	tiiririrririririririririri
tik	tik
tikanga	tikanga
tikã	tikã
timbiú	timbiú
timbú	timbú
timiú	timiú
tinharú	tinharú
tinta	tinta
tipawa	tipawa
tipiaka	tipiaka
tipiima	tipiima
tipitinga	tipitinga
tipití	tipití
tipiáka	tipiáka
tipiáya	tipiáya
tipusimanha	tipusimanha
tipusiwasú	tipusí
tipusí	tipusí
tiputí	tiputí
tipí	tipí
tiramé	tiramé
titúa	pitúa
tiára	tiára
tiãnha	tiãnha
tiãwera	tiãwera
tiĩ	tiĩ
tiũ	tiũ
traka	traka
trigo	trigo
trumbeta	trumbeta
truvão	truvão
tu	taá
tuixawa	tuixawa
tuixawa-etá	tuixawa
tuixawa-itá	tuixawa
tukandira	tukandira
tukano	tukano
tukano-itá	tukano
tukumã	tukumã
tukumã-iwa	tukumã-iwa
tukunaré	tukunaré
tukura	tukura
tukura-itá	tukura
tumasawa	tumasawa
tumbira	tumbira
tumira	tumira
tumé	tumé
tupana	tupana
tupana-itá	tupana
tupasama	tupasama
tupasamawasú	tupasama
tupauku	tupauku
tupayú	tupayú
tupá	tupá
tupã	tupã
tupé	tupé
tupí	tupí
turina	turina
turususá	turususá
turusú	turusú
turí	turí
tutira	tutira
tuwí	tuwí
tuxawa	tuxawa
tuyu	tuyu
tuyu-itá	tuyu
tuyuka	tuyuka
tuyupara	tuyupara
tuyué	tuyué
tuyué-itá	tuyué
tuáya	tuáya
tuí	tuí
tuú	tuú
txáu	txáu
tái	tái
té	té
tía	tía
tĩ	tĩ
tĩ-ima	tĩ
tẽ	tẽ
u	u
uabensuári	abensuári
uakonteseri	akonteseri
uanskẽ	uanskẽ
uari	ari
ubá	ubá
uganani	ganani
uganyari	ganyari
ugustari	gustari
uikupukú	ikupukú
uikú	ikú
uimú	inú
uinú	inú
uistudari	istudari
uií	uií
uk	uka
uka	uka
uka-itá	uka
ukaamunusawa	kaamunú
ukaamunú	kaamunú
ukamirika	kamirika
ukamundú	kamundú
ukanhemu	kanhemu
ukanhemutiwa	kanhemu
ukapiri	kapiri
ukara	ukara
ukarãi	karãi
ukarãi-karãi	karãi
ukarú	karú
ukataka	kataka
ukayarí	ukayarí
ukaíma	kaíma
ukaíma-itá	ukaíma
ukaú	kaú
ukaúkaú	kaú
ukena	ukena
ukikiri	kiri
ukiri	kiri
ukirirí	kirirí
ukitika	kitika
ukukí	ukukí
ukukúi	kukúi
ukuntari	kuntari
ukupiri	kupiri
ukwawa	kwawa
ukwawasawa	kwawa
ukwá	kwá
ukwáu	kwáu
ukái	kái
umaité	maité
umamana	mamana
umanduári	manduári
umanhana	manhana
umanú	manú
umanũ	manũ
umaramunha	maramunha
umaramunhã	maramunhã
umarí	umarí
umayana	mayana
umaã	maã
umaú	maú
umaẽ	maẽ
umbaka	mbaka
umbawa	mbawa
umbaá	umbaá
umbaú	mbaú
umbeú	mbeú
umbuesara-itá	umbuesara
umburi	mburi
umbué	mbué
umbá	mbá
umembirari	membirari
umenari	menari
umendari	mendari
umeẽ	meẽ
umixiri	mixiri
umpena	mpena
umpinima	mpinima
umpuka	mpuka
umpuruã	mpuruã
umpusanga	mpusanga
umpú	mpú
umuakanhemu	muakanhemu
umuapatuka	muapatuka
umuapú	muapú
umuatiri	muatiri
umuatuka	muatuka
umuaíwa	muaíwa
umuisika	muisika
umukameẽ	mukameẽ
umukanhemu	mukanhemu
umukataka	mukataka
umukaturu	mukaturu
umukaú	mukaú
umukaẽ	mukaẽ
umukirá	mukirá
umukuna	mukuna
umukururi	mukuruí
umukwatiári	mukwatiári
umukwekatú	mukwekatú
umumbeú	mumbeú
umumuri	mumuri
umumurutinga	mumurutinga
umunani	munani
umundeka	mundeka
umundisá	mundí
umundutiwa	mundú
umundá	mundá
umundéu	mundéu
umundí	mundí
umundú	mundú
umungiri	mungiri
umungitá	mungitá
umunhã	munhã
umunuka	munuka
umunéu	munéu
umunú	munú
umupena	mupena
umupinima	mupinima
umupiranga	mupiranga
umupuka	mupuka
umupusanú	mupusanú
umurari	murari
umuruayana	muruayana
umururí	mururí
umurí	murí
umusaka	musaka
umusakú	musakú
umusangawa	musangawa
umusantá	musantá
umusaruã	musaruã
umusarái	musarái
umusarú	musarú
umusasaka	musaka
umusasawa	musasawa
umusasiara	musasiara
umusema	musema
umusemu	musemu
umusera	musera
umuseẽ	museẽ
umusurí	musurí
umusãi	musãi
umutawá	mutawá
umuteresemu	muteresemu
umutikanga	mutikanga
umutinga	mutinga
umutiní	mutiní
umutipí	mutipí
umuturí	muturí
umutĩ	mutĩ
umuwapika	muwapika
umuwari	muwari
umuwéu	muwéu
umuyari	muyari
umuyasuka	muyasuka
umuyatiká	muyatiká
umuyatikú	muyatikú
umuyenú	muyenú
umuyeréu	muyeréu
umuyesiári	muyesiári
umuyumunhã	muyumunhã
umuyutikú	muyutikú
umuĩ	muĩ
umú	mutiapú
umũ	meẽ
unaseri	naseri
uneẽ	nheẽ
unharú	nharú
unheengari	nheengari
unheẽ	nheẽ
unupá	nupá
upagari	pagari
upaka	paka
upanhẽ	upanhẽ
uparawaka	parawaka
upawa	pawa
upawé	upawé
upaĩ	upaĩ
upena	pena
upena-upena	pena
upeteka	peteka
upetepeteka	peteka
upewara-itá	upewara
upeyú	peyú
upiama	piama
upiamu	piamu
upiiri	piiri
upikũi	pikũi
upinaitika	pinaitika
upinaitikatiwa	pinaitika
upinú	pinú
upinú-pinú	pinú
upirari	pirari
upiripana	piripana
upirú	pirú
upisika	pisika
upitasuka	pitasuka
upitera	pitera
upitima	pitima
upituú	pituú
upitá	pitá
upií	pií
upuderi	puderi
upuitá	puitá
upuka	puka
upukasawa	puká
upukwari	pukwari
upuká	puká
upumbika	pumbika
upunhẽ	punhẽ
upunhẽ-punhẽ	punhẽ
upupeka	pupeka
upupuri	pupuri
upurakari	purakari
upurakí	purakí
upurandú	purandú
upuranú	puranú
upurará	purará
upurasí	purasí
upuri	puri
upurukari	purakari
upurumaú	purumaú
upurundú	purandú
upurungitatiwa	purungitá
upurungitá	purungitá
upururuka	pururuka
upurusuú	purusuú
upuruyuká	puruyuká
upurú	purú
upusanú	pusanú
upusú	pusú
uputari	putari
uputarisá	putari
upuãma	puãma
upuãmu	puãmu
upuíri	puíri
upá	pá
upáu	páu
upé	upé
ura	ura
urarí	urarí
urasú	rasú
uri	yuri
urikuté	rikuté
urikú	rikú
urirí	rirí
urubú	urubú
urukú	urukú
urupema	urupema
ururi	ruri
urusakanga	urusakanga
urusakã	urusakã
urusika	rusika
uruyari	ruyari
usaisú	saisú
usaka	saka
usanhana	sanhana
usapí	sapí
usara	usara
usara-itá	usara
usarú	sarú
usasawa	sasawa
usasema	sasema
usasemu	sasemu
usasá	sasá
usasáu	sasáu
usaã	saã
usema	sema
usemu	semu
usendú	sendú
usení	rendí
usenú	senú
usenúi	senúi
usepimeẽ	sepimeẽ
useruka	seruka
usika	sika
usikari	sikari
usikiesá	sikié
usikindawa	sikindawa
usikié	sikié
usikí	sikí
usinhĩ	sinhĩ
usinipuka	sinipuka
usiririka	siririka
usirirí	sirirí
usuantí	suantí
usuapeteka	suapeteka
usuaxara	suaxara
usupiri	supiri
usuruka	suruka
usutiwa	sú
usuú	suú
usãi	sãi
usí	sika
usú	sú
utiari	tiari
utikanga	tikanga
utikã	tikã
utiní	tiní
utirika	tirika
utuká	tuká
utuká-tuká	tuká
utumuna	tumuna
uvenderi	venderi
uwapika	wapika
uwari	wari
uwasema	wasema
uwasemu	wasemu
uwatari	watari
uwatá	watá
uweena	weena
uwerá-werá	werá
uwewé	wewé
uwiké	wiké
uwitá	witá
uwiyé	wiyé
uxari	xari
uxipiá	xipiá
uxirika	xirika
uyakawa	yakawa
uyakáu	yakáu
uyana	yana
uyanasá	yana
uyapisaka	yapisaka
uyapixawa	yapixawa
uyapukúi	yapukúi
uyapumi	yapumi
uyapí	yapí
uyari	yari
uyaruka	yaruka
uyasaisú	saisú
uyasuka	yasuka
uyasá	yasá
uyasí	yasí
uyatikutikú	yatikú
uyatikú	yatikú
uyatimana	yatimana
uyatití	yatití
uyawika	yawika
uyawiyawika	yawika
uyawá	yawá
uyawáu	yawáu
uyawí	yawí
uyaxiú	yaxiú
uyenú	yenú
uyenũ	yenũ
uyeréu	yeréu
uyiima	uyí
uyuakí	yuakí
uyuarú	yuarú
uyuka	yuka
uyukatiwa	yuká
uyukiriari	yukiriari
uyukitika	yukitika
uyukwakú	yukwakú
uyukwawa	yukwawa
uyukwá	yukwá
uyukwáu	yukwáu
uyuká	yuká
uyumana	yumana
uyumasí	yumasí
uyumaã	yumaã
uyumendari	yumendari
uyumeẽ	yumeẽ
uyumimi	yumimi
uyumimisawa	yumimi
uyumuapiri	muapiri
uyumuatiri	yumuatiri
uyumuaíwa	muaíwa
uyumukaturu	yumukaturu
uyumukuruí	yumukuruí
uyumunani	munani
uyumunhã	munhã
uyumupinima	mupinima
uyumupiranga	yumupiranga
uyumusangawa	musangawa
uyumusarái	musarái
uyumuseẽ	yumuseẽ
uyumutari	yumutari
uyumutawarí	mutawarí
uyumutiĩ	mutiĩ
uyumutĩ	yumutĩ
uyumuwarixí	yumuwarixí
uyumuyuka	muyuka
uyumú	yumú
uyupi	yupúi
uyupipika	yupipika
uyupiri	yupiri
uyupiruka	yupiruka
uyupirú	yupirú
uyupisirú	yupisirú
uyupuruka	puruka
uyupurungitá	purungitá
uyupusí	yupusí
uyuputari	putari
uyupúi	yupúi
uyurawa	yurawa
uyururé	yururé
uyururéu	yururéu
uyuruári	yuruári
uyurá	yurá
uyuráu	yuráu
uyusaã	yusaã
uyusikindawa	yusikindawa
uyusikié	yusikié
uyusikí	uyusikí
uyusuantí	suantí
uyusuaxara	yusuaxara
uyusupari	yusupari
uyusuú	suú
uyusãi	yusãi
uyutika	yutika
uyutuká	yutuká
uyuuka	yuuka
uyuyapí	yapí
uyuyari	yuyari
uyuyasuka	yasuka
uyuyasú	yasuí
uyuyuantí	yuyuantí
uyuyuká	yuká
uyuyumimi	yumimi
uyuyupika	yuyupika
uyuyutima	yuyutima
uyuíri	yuíri
uí	uí
uíwa	uíwa
uú	ú
vida	vida
viola	viola
virgem	virgem
vizinho	vizinho
viáji	viáji
vutari	putari
waimĩ	waimĩ
waimĩ-etá	waimĩ
waimĩ-itá	waimĩ
wainambí	wainambí
wakará	wakará
wakará-itá	wakará
wakarí	wakarí
wakurawá	wakurawá
wakutiwa	wakú
wana	wana
wanana	wanana
wanana-etá	wanana
wanana-itá	wanana
wapika	wapika
wapikawa	wapikawa
wapiká	wapiká
wara	wara
warakú	warakú
warama	warama
waraná	waraná
warasí	warasí
warasú	rasú
waraya	waraya
wari	wari
waria	wariwa
warirí	warirí
wariwa	wariwa
warixí	warixí
waruá	waruá
wará	wará
wasaí	wasaí
wasaí-maniiwa	wasaí-maniiwa
wasemu	wasemu
wasú	wasú
waturá	waturá
watá	watá
wauí	wauí
wawirú	wawirú
wayoro	wayoro
waá	waá
waá-itá	waá
wera	wera
werekena	werekena
werekena-itá	werekena
werá	werá
wetepe	wetepe
wira	wira
wira-itá	wira
wirandé	wirandé
wirané	wirané
wirapara	wirapara
wirarupí	wirarupí
wirarí-iwa	wirarí-iwa
wirawasumirĩ-etá	wirawasú
wirawasú	wirawasú
wirá	wirá
wirá-itá	wirá
wirá-mirĩ	wirá-mirĩ
wirá-mirĩ-itá	wirá-mirĩ
wirá-payé	wirá-payé
wiwa-itá	wiwa
wái	wái
wã	wã
wé	wé
xaari	ari
xaikú	ikú
xainú	inú
xakaamunú	kaamunú
xakapiri	kapiri
xake	xake
xakiri	kiri
xakitika	kitika
xakwá	kwá
xakwáu	kwáu
xamaité	maité
xamanéu	munéu
xamanú	manú
xamapú	mapú
xamaã	maã
xamaú	maú
xamaẽ	maẽ
xambaú	mbaú
xambué	mbué
xamemúi	memúi
xamenari	menari
xameẽ	meẽ
xamixiri	mixiri
xamuapara	muapara
xamuarpakwári	mupukwari
xamueté	mueté
xamukanhemu	mukanhemu
xamukatirũ	mukaturú
xamukaturu	mukaturu
xamukaẽ	mukaẽ
xamukuna	mukuna
xamukurusá	mukurusá
xamukwara	mukwara
xamumarandúa	mumarandúa
xamumbawa	mumbawa
xamumbá	mumbá
xamumuri	mumuri
xamundú	mundú
xamunhã	munhã
xamunuka	munuka
xamunéu	munéu
xamunú	munú
xamupeteka	mupeteka
xamupiririka	mupiririka
xamupixuna	mupixuna
xamupupuri	mupupuri
xamupuãmu	mupuãmu
xamusaka	musaka
xamutatatinga	mutatatinga
xamutikanga	mutikanga
xamutuyuka	mutuyuka
xamuxirika	muxirika
xamuyasuka	muyasuka
xamuyuruyari	muyuruyari
xamué	mué
xamuí	muí
xamuĩ	muĩ
xanatá	watá
xanheengari	nheengari
xanheẽ	nheẽ
xapagari	pagari
xapanema	panema
xapetika	peteka
xapewa	xapewa
xapiiri	piiri
xapirakera	pirakera
xapiripana	piripana
xapirú	pirú
xapisika	pisika
xapitera	pitera
xapitimú	pitimú
xapituú	pituú
xapitá	pitá
xapukwari	pukwari
xapuká	puká
xapumana	pumana
xapumbika	pumbika
xapurakari	purakari
xapurakí	purakí
xapuriaisúa	puriasúa
xapurungitá	purungitá
xapuruyuká	puruyuká
xapusanú	pusanú
xaputari	putari
xapuú	puú
xarasú	rasú
xari	xari
xarikusawa	rikú
xarikú	rikú
xarirí	rirí
xaruri	ruri
xaruyari	ruyari
xasaisú	saisú
xasapí	sapí
xasarũ	sarũ
xasasemu	sasemu
xaseaú	senú
xasendú	sendú
xasenú	senú
xasenũi	senũi
xaseruka	seruka
xasika	sika
xasikari	sikari
xasikiná	sikiná
xasikié	sikié
xasuantí	suantí
xasupiri	supiri
xasusuka	susuka
xasú	sú
xatumunheẽ	tumunheẽ
xawasema	wasema
xawasemu	wasemu
xawatá	watá
xawiké	wiké
xawitá	witá
xaxari	xari
xaxipiaki	xipiaki
xaxipiá	xipiá
xayakapí	yakapika
xayakáu	yakáu
xayapukúi	yapukúi
xayapí	yapí
xayari	yari
xayasuka	yasuka
xayuká	yuká
xayumbué	yumbué
xayumukirimáu	mukirimáu
xayumumeú	mumeú
xayumumunéu	muamunéu
xayumusakú	musakú
xayumusarái	yumusarái
xayumutari	yumutari
xayumutima	yutima
xayumutimú	mutimú
xayumué	yumué
xayupeé	yupeé
xayupika	yupika
xayupiri	yupiri
xayupukwáu	yupukwáu
xayuri	yuri
xayururéu	yururéu
xayuruyari	ruyari
xayusé	yusé
xayusí	yusí
xayutima	yutima
xayuuka	yuuka
xayuyuká	yuká
xayuíri	yuíri
xaú	ú
xe	xe
xenheẽ	nheẽ
xeruái	suái
xi	simirikú
xibuí	xibuí
xibé	xibé
ximiarirú-itá	timiarirú
ximirikú	simirikú
ximirikú-ima	ximirikú
ximiára	simiára
ximiú	timiú
xinga	xinga
xipiaka	xipiaka
xipinú	tipinú
xiririwasú	xirirí
xirixirĩ	xirĩ
xirura	xirura
xirura-itá	xirura
xirĩ	xirĩ
xirĩwasú	xirĩ
xií	xií
xukúi	xukúi
xupé	xupé
yaikú	ikú
yaitiwa	yaitiwa
yakanhemu	kanhemu
yakaré	yakaré
yakasari	kasari
yakayaká	yakayaká
yakima	yakima
yakira	yakira
yakirari	kirari
yakiri	kiri
yakumaíwa	yakumaíwa
yakumã	yakumã
yakundá	yakundá
yakunheseri	kunheseri
yakuntari	kuntari
yakurutú	yakurutú
yakwawa	kwawa
yakwaíma	yakwaíma
yakwá	kwá
yakwáu	yakwáu
yakáu	yakáu
yalegrari	legrari
yamanduarisawa	manduári
yamanduári	manduári
yamanú	manú
yamaã	maã
yamaú	maú
yamaẽ	maẽ
yambaú	mbaú
yambeú	mbeú
yamburi	mburi
yambué	mbué
yamemúi	memúi
yameẽ	meẽ
yamixiri	mixiri
yampinima	mpinima
yamukameẽ	mukameẽ
yamukwekatú	mukwekatú
yamundá	mundá
yamunhã	munhã
yamunuka	munuka
yamunusuka	munusuka
yamuruayana	muruayana
yamusaka	musaka
yamusení	musení
yamusurí	musurí
yamuyapumi	muyapumi
yandara	yandara
yandirawa	yandirawa
yandé	yandé
yanheẽ	nheẽ
yanomami	yanomami
yanupá	nupá
yané	yané
yanéu	yanéu
yaparawaka	parawaka
yapinaitika	pinaitika
yapirari	pirari
yapiripana	piripana
yapisika	pisika
yapitera	pitera
yapituú	pituú
yapixama	pixama
yapuderi	puderi
yapumó	yapumi
yapuna	yapuna
yapurakari	purakari
yapurakí	purakí
yapurandú	purandú
yapurasái	purasái
yapurasí	purasí
yapurungitá	purungitá
yaputari	putari
yaputí	yaputí
yapuú	puú
yara	yara
yara-itá	yara
yarasú	rasú
yarikuté	rikuté
yarikú	rikú
yaruri	ruri
yasaisú	saisú
yasapí	sapí
yasarú	sarú
yasasá	sasá
yasaã	saã
yasemu	semu
yasendí	rendí
yasendú	sendú
yaseruka	seruka
yasetuna	setuna
yasika	sika
yasikari	sikari
yasikié	sikié
yasikí	sikí
yasimirĩ-itá	yasí
yasitara	yasitara
yasitatawasú	yasitatawasú
yasitatá	yasitatá
yasitatá-etá	yasitatá
yasukawa	yasukawa
yasupiri	supiri
yasusuka	suka
yasí	yasí
yasú	sú
yatiri	yatiri
yautí	yautí
yawaité	yawaité
yawara	yawara
yawaratewasú-itá	yawaraté
yawaraté	yawaraté
yawareté	yawareté
yawareté-itá	yawareté
yawasema	wasema
yawasemu	wasemu
yawawira	yawawira
yawewara	yawé
yawewira	yawewira
yawiyé	wiyé
yawé	yawé
yawé-yawé	yawé
yaxari	xari
yaxipiaka	xipiaka
yaxipiá	xipiá
yaxiú	yaxiú
yayapí	yapí
yayari	yari
yayasuka	yasuka
yayuká	yuká
yayumana	yumana
yayumbué	mbué
yayumuatiri	muatiri
yayumusarái	yumusarái
yayumú	yumú
yayupika	yupika
yayupiri	yupiri
yayupirú	yupirú
yayupukwá	yupukwá
yayuri	yuri
yayurá	yurá
yayusaã	yusaã
yayutima	yutima
yayuuka	yuuka
yayuxari	yuxari
yayuyuká	yuká
yayuíri	yuíri
yaú	ú
yemuí	muí
yeperesé	yeperesé
yepewasú	yepewasú
yepeá	yepeá
yepé	yepé
yepé-yepé	yepé-yepé
yiãma	yiãma
yoáun	yoáun
yuka	yuka
yukasara	yukasara
yukasawa	yukasawa
yukindawa	kindawa
yukira	yukira
yukisé	yukisé
yuká	yuká
yumasí	yumasí
yumimisawa	yumimisawa
yumirú	yumirú
yumuasí	yumasí
yumuatiri	muatiri
yumumeú	mumeú
yumunhã	munhã
yumuseruka	museruka
yumuí	muí
yuntu	yuntu
yupawa	pawa
yupikasawa	yupikasawa
yupiruka	piruka
yupirungawa	yupirungawa
yupirungá	yupirungá
yupukwáu	yupukwáu
yurará	yurará
yuri	yuri
yurupariwasú	yuruparí
yuruparí	yuruparí
yurutawí	yurutawí
yurá	yurá
yurú	yurú
yusalvari	salvari
yusana	yusana
yusikí	yusikí
yutikasawa	yutikasawa
yutima	yutima
yuwá	yuwá
yuão	yuão
yuí	yuí
yuí-itá	yuí
yuíri	yuíri
yuú	yuú
yá	yá
yú	yú
ã	ã
é	é
í	í
ó	ó
